Date,Study.Area,Treatment,Patch.ID,Point..,n_ourning Dove,ourning Dove1_dist,ourning Dove2_dist,ourning Dove3_dist,ourning Dove4_dist,ourning Dove5_dist,ourning Dove6_dist,ourning Dove7_dist,ourning Dove8_dist,ourning Dove9_dist,n_Eurasian Collared Dove,Eurasian Collared Dove1_dist,Eurasian Collared Dove2_dist,Eurasian Collared Dove3_dist,Eurasian Collared Dove4_dist,Eurasian Collared Dove5_dist,Eurasian Collared Dove6_dist,Eurasian Collared Dove7_dist,Eurasian Collared Dove8_dist,Eurasian Collared Dove9_dist,Eurasian Collared Dove10_dist,Eurasian Collared Dove11_dist,Eurasian Collared Dove12_dist,Eurasian Collared Dove13_dist,Eurasian Collared Dove14_dist
4/11/2023,Garden City,Wildlife Area,BR11,B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/11/2023,Garden CIty,Wildlife Area,BR11,B12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Wildlife Area,BR3,B18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Wildlife Area,BR3,B1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,WMA,BR6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Wildlife Area,BR5,B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Wildlife Area,BR6,B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,WMA,GC16,GC4,6,50,75,75,50,50,50,NA,NA,NA,4,50,60,Fly,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Urban,GC16,GC24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,75,50,100,FLY,50,25,100,15,FLY,FLY,NA,NA,NA,NA
4/12/2023,Garden CIty,Urban,GC13,GC21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Urban,GC13,GC21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Urban,GC13,GC35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Fly,Fly,150,25,50,100,NA,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Urban,GC10,GC12,1,150,NA,NA,NA,NA,NA,NA,NA,NA,7,50,50,75,FLY,FLY,100,100,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden CIty,Urban,GC10,GC18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FLY,50,FLY,50,20,FLY,20,NA,NA,NA,NA,NA,NA,NA
4/12/2023,Garden City,Urban,GC10,GC18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,FLY,10,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2023,Garden City,Urban,GC8,GC38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,Fly,50,Fly,20,13,25,50,32,25,25,NA,NA,NA,NA
4/13/2023,Garden City,Urban,GC8,GC33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,50,75,100,100,FLY,125,125,FLY,75,75,100,NA,NA,NA
4/13/2023,Garden City,Urban,GC8,GC1,2,200,200,NA,NA,NA,NA,NA,NA,NA,6,FLY,25,50,50,75,50,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2023,Garden City,Urban,GC6,GC25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,12,50,15,50,Fly,50,20,Fly,50,50,25,NA,NA,NA
4/13/2023,Garden City,Urban,GC6,GC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,50,FLY,75,100,100,50,FLY,50,100,FLY,FLY,FLY,75,50
4/13/2023,Garden City,Urban,GC3,GC7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,120,200,100,20,FLY,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2023,Garden City,Urban,GC2,GC14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,75,50,Fly,Fly,50,75,FLY,150,100,150,75,150,NA,NA
4/13/2023,Garden City,Urban,GC1,GC19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2023,Garden City,Urban,GC9,GC29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,50,FLY,50,FLY,50,100,75,25,50,NA,NA,NA,NA
4/13/2023,Garden City,Urban,GC9,GC23,5,11,25,150,11,150,NA,NA,NA,NA,3,FLY,45,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/13/2023,Garden City,Urban,GC7,GC11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,75,15,25,25,50,15,25,50,75,Fly,Fly,25,75,Fly
4/13/2023,Garden City,Urban,GC7,GC13,1,25,NA,NA,NA,NA,NA,NA,NA,NA,6,25,25,FLY,100,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden CIty,Urban,GC4,GC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,75,200,150,FLY,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC4,GC26,1,100,NA,NA,NA,NA,NA,NA,NA,NA,11,25,39,109,30,50,75,17,150,20,FLY,FLY,NA,NA,NA
4/14/2023,Garden City,Urban,GC4,GC36,3,FLY,100,25,NA,NA,NA,NA,NA,NA,6,25,100,150,100,FLY,100,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden CIty,Urban,GC5,GC28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC5,GC20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC11,GC16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,25,10,150,150,150,FLY,FLY,150,NA,NA,NA,NA,NA,NA
4/14/2023,Garden CIty,Urban,GC11,GC22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC17,GC10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC17,GC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FLY,100,75,25,100,100,75,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden CIty,Urban,GC14,GC9,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,9,FLY,100,FLY,100,FLY,25,FLY,70,FLY,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC15,GC17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,20,FLY,30,FLY,50,50,100,25,25,75,25,NA,NA,NA
4/14/2023,Garden City,Urban,GC15,GC32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FLY,50,20,100,100,FLY,100,50,NA,NA,NA,NA,NA,NA
4/14/2023,Garden CIty,Urban,GC14,GC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,150,100,50,250,150,50,133,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC12,GC30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,19,15,20,37,40,NA,NA,NA,NA,NA,NA,NA,NA
4/14/2023,Garden City,Urban,GC12,GC15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,50,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,Urban,GC19,GC27,3,FLY,FLY,FLY,NA,NA,NA,NA,NA,NA,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden CIty ,Urban,GC18,GC34,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,Urban,GC18,GC37,5,Fly,100,Fly,250,100,NA,NA,NA,NA,4,50,Fly,50,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,Wildlife Area,BR5,B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,Wildlife Area,BR7,B14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden CIty ,WIldlife Area,BR7,B14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,WMA,BR7,B20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,Wildlife Area,BR4,B23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden CIty ,WIldlife Area,BR4,B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,Wildlife Area,BR4,B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,WMA,BR2,B17,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/17/2023,Garden City,Wildlife Area,BR1,B7,1,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC12,GC15,1,100,NA,NA,NA,NA,NA,NA,NA,NA,4,75,100,100,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Wildlife Area,BR1,B13,7,50,50,FLY,FLY,FLY,150,FLY,NA,NA,3,FLY,150,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC16,GC4,1,150,NA,NA,NA,NA,NA,NA,NA,NA,5,75,50,30,FLY,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC16,GC24,1,150,NA,NA,NA,NA,NA,NA,NA,NA,6,150,FLY,FLY,100,100,25,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC13,GC21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,25,50,FLY,120,FLY,150,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC13,GC35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,100,FLY,50,FLY,FLY,FLY,FLY,FLY,150,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC10,GC12,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,10,200,25,250,FLY,25,50,25,100,75,25,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC10,GC18,1,50,NA,NA,NA,NA,NA,NA,NA,NA,7,50,FLY,50,FLY,200,25,100,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC8,GC38,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,10,10,50,FLY,100,15,FLY,50,75,100,100,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC8,GC33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,50,100,FLY,15,35,50,50,100,20,50,75,150,NA,NA
4/18/2023,Garden City,Urban,GC8,GC1,2,FLY,100,NA,NA,NA,NA,NA,NA,NA,4,75,FLY,225,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/18/2023,Garden City,Urban,GC6,GC25,1,75,NA,NA,NA,NA,NA,NA,NA,NA,13,25,25,FLY,50,50,FLY,FLY,FLY,150,75,FLY,75,100,NA
4/18/2023,Garden City,Urban,GC6,GC6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,15,30,FLY,100,75,50,100,150,100,50,FLY,NA,NA,NA
4/19/2023,Garden City,Urban,GC7,GC13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden CIty,Urban,GC7,GC13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,FLY,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC7,GC11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,105,57,45,10,FLY,75,FLY,50,150,100,NA,NA,NA,NA
4/19/2023,Garden CIty,Urban,GC9,GC29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,FLY,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC9,GC29,1,60,NA,NA,NA,NA,NA,NA,NA,NA,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC9,GC23,1,40,NA,NA,NA,NA,NA,NA,NA,NA,6,41,93,63,10,150,FLY,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC1,GC31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,125,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden CIty,Urban,GC1,GC31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC1,GC19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,99,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden CIty,Urban,GC3,GC7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC3,GC7,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,4,50,50,40,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC3,GC2,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,2,FLY,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden CIty,Urban,GC4,GC36,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC4,GC36,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC4,GC26,4,100,FLY,50,FLY,NA,NA,NA,NA,NA,5,87,25,150,27,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC4,GC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,30,24,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden CIty,Urban,GC4,GC3,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,2,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC5,GC28,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden City,Urban,GC5,GC20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/19/2023,Garden CIty,Urban,GC5,GC20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC11,GC16,2,20,20,NA,NA,NA,NA,NA,NA,NA,4,25,100,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC11,GC22,3,41,40,Fly,NA,NA,NA,NA,NA,NA,4,48,64,60,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC12,GC15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,FLY,200,100,100,25,62,150,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC12,GC30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,53,39,25,40,25,100,150,100,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC14,GC5,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC17,GC10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Fly,Fly,Fly,200,Fly,Fly,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC17,GC8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FLY,150,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC15,GC17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,68,100,Fly,58,Fly,50,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC15,GC32,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,13,25,50,30,100,75,75,100,FLY,34,100,100,25,29,NA
4/21/2023,Garden City,Urban,GC14,GC9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,150,100,23,150,100,FLY,FLY,FLY,100,FLY,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC18,GC27,2,150,75,NA,NA,NA,NA,NA,NA,NA,3,FLY,150,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC18,GC34,6,FLY,FLY,47,45,FLY,FLY,NA,NA,NA,4,46,75,50,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/21/2023,Garden City,Urban,GC18,GC37,5,FLY,200,100,FLY,50,NA,NA,NA,NA,8,100,100,FLY,FLY,200,FLY,200,100,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,WMA,CN5,C5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,Wildlife Area,CN3,C3,7,FLY,100,FLY,FLY,FLY,250,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,Wildlife Area,CN3,C2,3,FLY,250,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,WMA,CN5,C10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,Wildlife Area,CN2,C8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,Wildlife Area,CN2,C9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,Wildlife Area,CN4,C4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,WMA,CN4,C1,2,FLY,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,Wildlife Area,CN4,C6,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/25/2023,Garden City,WMA,CN1,C7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,Wildlife Area,BR2,B15,4,35,FLY,50,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,WMA,BR1,B13,3,50,FLY,FLY,NA,NA,NA,NA,NA,NA,2,100,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,Wildlife Area,BR2,B17,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,WMA,BR1,B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,Wildlife Area,BR10,B22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,WMA,BR8,B21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,Wildlife Area,BR13,B5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,WMA,BR8,B16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,Wildlife Area,BR9,B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,WMA,BR9,B3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4/27/2023,Garden City,Wildlife Area,BR9,B19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR4,B23,2,200,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR4,B2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR5,B11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR5,B8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR6,B4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR6,B6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR3,B1,1,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/1/2023,Garden City,Wildlife Area,BR3,B18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Wildlife Area,BR7,B14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Wildlife Area,BR7,B20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC16,GC4,5,FLY,FLY,200,FLY,FLY,NA,NA,NA,NA,4,50,FLY,FLY,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC16,GC24,1,100,NA,NA,NA,NA,NA,NA,NA,NA,4,40,125,45,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC13,GC21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,69,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC13,GC35,2,30,FLY,NA,NA,NA,NA,NA,NA,NA,6,FLY,40,FLY,100,250,50,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC10,GC12,3,11,35,39,NA,NA,NA,NA,NA,NA,6,50,FLY,50,75,27,FLY,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC10,GC18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,45,40,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC8,GC38,1,27,NA,NA,NA,NA,NA,NA,NA,NA,6,FLY,FLY,75,100,34,5,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC8,GC33,1,20,NA,NA,NA,NA,NA,NA,NA,NA,3,20,FLY,FLY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2023,Garden City,Urban,GC8,GC1,2,18,FLY,NA,NA,NA,NA,NA,NA,NA,3,18,29,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
