,year,Effort,sample.bout,date,obsname,Area,Region.Label,Point_Num,Sample.Label,Minute,Species,Aspect,distance,How,Flock,WindAvg_mph,WindMax_mph,RH_Point,Temp_Point,Group,GroupArea
7413,2024,1,1,2024-07-06,3,192,WHE014-A,26,WHE014-26,1,MODO,4,188,V,1,2.2,2.8,70.5,64.1,WHE014,192
7414,2024,1,1,2024-07-06,3,192,WHE014-A,26,WHE014-26,4,COGR,4,180,V,1,2.2,2.8,70.5,64.1,WHE014,192
7415,2024,1,1,2024-07-06,3,192,WHE014-A,26,WHE014-26,5,AMCR,4,600,C,2,2.2,2.8,70.5,64.1,WHE014,192
7416,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,4,GRSP,2,65,C,1,0,0,73.8,60,WHE014,192
7417,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,3,MODO,2,152,V,2,0,0,73.8,60,WHE014,192
7418,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,NA,NA,NA,NA,NA,NA,0,0,73.8,60,WHE014,192
7419,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,3,FISP,1,170,C,1,0,0,73.8,60,WHE014,192
7420,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,WEME,3,101,C,1,0,0,73.8,60,WHE014,192
7421,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,WEME,5,180,C,1,0,0,73.8,60,WHE014,192
7422,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,WEME,7,190,C,1,0,0,73.8,60,WHE014,192
7423,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,DICK,5,170,C,1,0,0,73.8,60,WHE014,192
7424,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,GRSP,6,100,C,1,0,0,73.8,60,WHE014,192
7425,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,FISP,6,125,C,1,0,0,73.8,60,WHE014,192
7426,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,4,MODO,1,70,V,1,0,0,73.8,60,WHE014,192
7427,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,DICK,0,130,C,1,0,0,73.8,60,WHE014,192
7428,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,2,AMCR,0,500,C,1,0,0,73.8,60,WHE014,192
7429,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,3,MODO,2,144,V,2,0,0,73.8,60,WHE014,192
7430,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,3,WEKI,2,151,V,1,0,0,73.8,60,WHE014,192
7431,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,5,GRSP,0,80,C,1,0,0,73.8,60,WHE014,192
7432,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,5,CONI,1,360,C,1,0,0,73.8,60,WHE014,192
7433,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,2,DICK,5,105,C,1,0,0,73.8,60,WHE014,192
7434,2024,1,1,2024-07-06,3,192,WHE014-A,31,WHE014-31,1,LASP,2,34,V,1,0,0,73.8,60,WHE014,192
7435,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,GRSP,0,70,C,1,0,0.7,72.2,61.9,WHE014,192
7436,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,NA,NA,NA,NA,NA,NA,0,0.7,72.2,61.9,WHE014,192
7437,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,WEME,3,73,V,1,0,0.7,72.2,61.9,WHE014,192
7438,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,MODO,3,215,V,23,0,0.7,72.2,61.9,WHE014,192
7439,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,WEME,4,150,V,1,0,0.7,72.2,61.9,WHE014,192
7440,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,MODO,6,85,V,10,0,0.7,72.2,61.9,WHE014,192
7441,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,BLGR,4,217,C,1,0,0.7,72.2,61.9,WHE014,192
7442,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,WEME,2,161,V,1,0,0.7,72.2,61.9,WHE014,192
7443,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,GRSP,4,60,C,1,0,0.7,72.2,61.9,WHE014,192
7444,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,3,MODO,3,123,V,2,0,0.7,72.2,61.9,WHE014,192
7445,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,NOBO,3,220,C,1,0,0.7,72.2,61.9,WHE014,192
7446,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,EAKI,4,290,C,1,0,0.7,72.2,61.9,WHE014,192
7447,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,LASP,4,40,V,2,0,0.7,72.2,61.9,WHE014,192
7448,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,MODO,5,208,V,2,0,0.7,72.2,61.9,WHE014,192
7449,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,5,BHCO,4,172,V,2,0,0.7,72.2,61.9,WHE014,192
7450,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,NOFL,5,219,V,1,0,0.7,72.2,61.9,WHE014,192
7451,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,BHCO,5,219,V,1,0,0.7,72.2,61.9,WHE014,192
7452,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,DICK,4,178,C,1,0,0.7,72.2,61.9,WHE014,192
7453,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,1,LASP,3,73,V,1,0,0.7,72.2,61.9,WHE014,192
7454,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,DICK,4,185,C,1,0,0.7,72.2,61.9,WHE014,192
7455,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,2,MODO,3,125,V,3,0,0.7,72.2,61.9,WHE014,192
7456,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,3,BRTH,3,91,V,1,0,0.7,72.2,61.9,WHE014,192
7457,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,4,MODO,4,290,V,4,0,0.7,72.2,61.9,WHE014,192
7458,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,4,MODO,4,260,V,1,0,0.7,72.2,61.9,WHE014,192
7459,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,4,BRTH,4,288,V,1,0,0.7,72.2,61.9,WHE014,192
7460,2024,1,1,2024-07-06,3,192,WHE014-A,33,WHE014-33,5,MODO,4,255,V,2,0,0.7,72.2,61.9,WHE014,192
7461,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,FISP,4,167,C,1,2.4,5.3,67.5,67.8,WHE014,192
7462,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,FISP,3,112,C,1,2.4,5.3,67.5,67.8,WHE014,192
7463,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,DICK,6,140,C,1,2.4,5.3,67.5,67.8,WHE014,192
7464,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,WEME,1,126,V,1,2.4,5.3,67.5,67.8,WHE014,192
7465,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,HOLA,1,130,C,1,2.4,5.3,67.5,67.8,WHE014,192
7466,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,3,GRSP,1,60,C,1,2.4,5.3,67.5,67.8,WHE014,192
7467,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,5,EUCD,2,200,C,1,2.4,5.3,67.5,67.8,WHE014,192
7468,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,5,BHCO,3,81,V,5,2.4,5.3,67.5,67.8,WHE014,192
7469,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,3,WEME,4,250,C,1,2.4,5.3,67.5,67.8,WHE014,192
7470,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,NA,NA,NA,NA,NA,NA,2.4,5.3,67.5,67.8,WHE014,192
7471,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,DICK,7,160,C,1,2.4,5.3,67.5,67.8,WHE014,192
7472,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,3,AMRO,6,800,C,1,2.4,5.3,67.5,67.8,WHE014,192
7473,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,MODO,4,300,V,1,2.4,5.3,67.5,67.8,WHE014,192
7474,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,3,WEME,4,218,V,1,2.4,5.3,67.5,67.8,WHE014,192
7475,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,1,GRSP,4,90,C,1,2.4,5.3,67.5,67.8,WHE014,192
7476,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,4,LASP,2,102,C,1,2.4,5.3,67.5,67.8,WHE014,192
7477,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,4,BHCO,2,164,V,2,2.4,5.3,67.5,67.8,WHE014,192
7478,2024,1,1,2024-07-06,3,192,WHE014-A,4,WHE014-4,4,WEME,2,199,V,1,2.4,5.3,67.5,67.8,WHE014,192
7479,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,2,WEME,7,120,V,1,7.1,10.9,68.3,66.8,WHE014,192
7480,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,2,GRSP,0,80,C,1,7.1,10.9,68.3,66.8,WHE014,192
7481,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,1,DICK,1,165,C,1,7.1,10.9,68.3,66.8,WHE014,192
7482,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,1,FISP,6,190,C,1,7.1,10.9,68.3,66.8,WHE014,192
7483,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,3,WEME,0,80,C,1,7.1,10.9,68.3,66.8,WHE014,192
7484,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,4,WEME,3,210,V,2,7.1,10.9,68.3,66.8,WHE014,192
7485,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,3,AGOL,7,105,C,1,7.1,10.9,68.3,66.8,WHE014,192
7486,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,3,BHCO,7,48,V,1,7.1,10.9,68.3,66.8,WHE014,192
7487,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,4,RWBL,2,109,V,1,7.1,10.9,68.3,66.8,WHE014,192
7488,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,4,MODO,3,160,V,1,7.1,10.9,68.3,66.8,WHE014,192
7489,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,4,WEME,3,150,V,1,7.1,10.9,68.3,66.8,WHE014,192
7490,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,5,BARS,4,135,V,1,7.1,10.9,68.3,66.8,WHE014,192
7491,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,1,WEME,5,170,V,3,7.1,10.9,68.3,66.8,WHE014,192
7492,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,NA,NA,NA,NA,NA,NA,7.1,10.9,68.3,66.8,WHE014,192
7493,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,4,BARS,2,385,V,10,7.1,10.9,68.3,66.8,WHE014,192
7494,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,5,MODO,4,137,V,1,7.1,10.9,68.3,66.8,WHE014,192
7495,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,1,WEME,2,103,V,1,7.1,10.9,68.3,66.8,WHE014,192
7496,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,5,EAKI,4,142,V,1,7.1,10.9,68.3,66.8,WHE014,192
7497,2024,1,1,2024-07-06,3,192,WHE014-A,8,WHE014-8,4,RWBL,1,390,C,1,7.1,10.9,68.3,66.8,WHE014,192
7498,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,OROR,0,335,C,1,3,3.9,70.7,82.7,WHE035,560
7499,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,2,HOWR,1,365,C,1,3,3.9,70.7,82.7,WHE035,560
7500,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,FISP,5,42,C,1,3,3.9,70.7,82.7,WHE035,560
7501,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,AMKE,6,210,C,1,3,3.9,70.7,82.7,WHE035,560
7502,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,MODO,0,188,C,1,3,3.9,70.7,82.7,WHE035,560
7503,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,5,BHCO,6,165,V,1,3,3.9,70.7,82.7,WHE035,560
7504,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,2,DICK,6,174,C,1,3,3.9,70.7,82.7,WHE035,560
7505,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,WEME,7,295,C,1,3,3.9,70.7,82.7,WHE035,560
7506,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,4,BAOR,0,340,C,1,3,3.9,70.7,82.7,WHE035,560
7507,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,GRSP,6,65,V,2,3,3.9,70.7,82.7,WHE035,560
7508,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,DICK,4,45,C,1,3,3.9,70.7,82.7,WHE035,560
7509,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,4,AMCR,7,490,C,1,3,3.9,70.7,82.7,WHE035,560
7510,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,1,WEME,2,150,V,2,3,3.9,70.7,82.7,WHE035,560
7511,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,3,RHWO,0,335,C,1,3,3.9,70.7,82.7,WHE035,560
7512,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,3,FISP,6,185,C,1,3,3.9,70.7,82.7,WHE035,560
7513,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,4,BEVI,7,175,C,1,3,3.9,70.7,82.7,WHE035,560
7514,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,NA,NA,NA,NA,NA,NA,3,3.9,70.7,82.7,WHE035,560
7515,2024,1,1,2024-07-03,3,192,WHE035-A,25,WHE035-A-25,5,AMRO,6,435,C,1,3,3.9,70.7,82.7,WHE035,560
7516,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,BEVI,6,98,C,1,2.6,3.2,72.5,73,WHE035,560
7517,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,FISP,0,28,V,1,2.6,3.2,72.5,73,WHE035,560
7518,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,GRSP,1,63,C,1,2.6,3.2,72.5,73,WHE035,560
7519,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,2,FISP,5,154,C,1,2.6,3.2,72.5,73,WHE035,560
7520,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,2,HOWR,4,180,C,1,2.6,3.2,72.5,73,WHE035,560
7521,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,RHWO,6,100,V,1,2.6,3.2,72.5,73,WHE035,560
7522,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,WEME,7,340,V,1,2.6,3.2,72.5,73,WHE035,560
7523,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,WEME,0,174,V,1,2.6,3.2,72.5,73,WHE035,560
7524,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,AGOL,0,25,V,1,2.6,3.2,72.5,73,WHE035,560
7525,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,DICK,0,26,V,1,2.6,3.2,72.5,73,WHE035,560
7526,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,DICK,6,130,C,1,2.6,3.2,72.5,73,WHE035,560
7527,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,BRTH,6,98,V,3,2.6,3.2,72.5,73,WHE035,560
7528,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,3,AMCR,7,500,C,1,2.6,3.2,72.5,73,WHE035,560
7529,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,4,DICK,4,148,C,1,2.6,3.2,72.5,73,WHE035,560
7530,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,GRSP,2,71,C,1,2.6,3.2,72.5,73,WHE035,560
7531,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,3,RHWO,4,430,C,1,2.6,3.2,72.5,73,WHE035,560
7532,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,5,BHCO,0,135,V,1,2.6,3.2,72.5,73,WHE035,560
7533,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,1,DICK,0,28,V,1,2.6,3.2,72.5,73,WHE035,560
7534,2024,1,1,2024-07-03,3,192,WHE035-A,28,WHE035-A-28,NA,NA,NA,NA,NA,NA,2.6,3.2,72.5,73,WHE035,560
7535,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,3,NOFL,6,438,C,1,5.5,6.5,71.1,80.8,WHE035,560
7536,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,1,GRSP,6,92,V,2,5.5,6.5,71.1,80.8,WHE035,560
7537,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,1,FISP,2,176,C,1,5.5,6.5,71.1,80.8,WHE035,560
7538,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,1,WEME,2,240,C,1,5.5,6.5,71.1,80.8,WHE035,560
7539,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,1,FISP,4,190,C,1,5.5,6.5,71.1,80.8,WHE035,560
7540,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,1,GRSP,0,105,C,1,5.5,6.5,71.1,80.8,WHE035,560
7541,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,5,LASP,6,100,C,1,5.5,6.5,71.1,80.8,WHE035,560
7542,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,NA,NA,NA,NA,NA,NA,5.5,6.5,71.1,80.8,WHE035,560
7543,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,5,BEVI,0,204,C,1,5.5,6.5,71.1,80.8,WHE035,560
7544,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,4,AGOL,7,84,F,1,5.5,6.5,71.1,80.8,WHE035,560
7545,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,1,BLJA,4,600,C,1,5.5,6.5,71.1,80.8,WHE035,560
7546,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,2,DICK,0,288,V,1,5.5,6.5,71.1,80.8,WHE035,560
7547,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,2,DICK,1,160,C,1,5.5,6.5,71.1,80.8,WHE035,560
7548,2024,1,1,2024-07-03,3,192,WHE035-A,30,WHE035-A-30,1,WEME,4,360,C,1,5.5,6.5,71.1,80.8,WHE035,560
7549,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,1,FISP,4,65,C,1,2.3,4.7,72.1,75,WHE035,560
7550,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,1,LASP,6,60,V,1,2.3,4.7,72.1,75,WHE035,560
7551,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,1,NOFL,6,244,V,1,2.3,4.7,72.1,75,WHE035,560
7552,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,2,GRSP,7,84,C,1,2.3,4.7,72.1,75,WHE035,560
7553,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,2,FISP,7,140,C,1,2.3,4.7,72.1,75,WHE035,560
7554,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,1,YEWA,4,64,C,1,2.3,4.7,72.1,75,WHE035,560
7555,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,4,BHCO,4,19,C,1,2.3,4.7,72.1,75,WHE035,560
7556,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,4,SPTO,4,137,C,1,2.3,4.7,72.1,75,WHE035,560
7557,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,1,HOWR,3,84,C,1,2.3,4.7,72.1,75,WHE035,560
7558,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,NA,NA,NA,NA,NA,NA,2.3,4.7,72.1,75,WHE035,560
7559,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,5,BHCO,1,80,V,1,2.3,4.7,72.1,75,WHE035,560
7560,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,5,OROR,3,56,V,1,2.3,4.7,72.1,75,WHE035,560
7561,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,4,HOWR,6,188,C,1,2.3,4.7,72.1,75,WHE035,560
7562,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,1,MODO,6,76,C,1,2.3,4.7,72.1,75,WHE035,560
7563,2024,1,1,2024-07-03,3,192,WHE035-A,32,WHE035-A-32,1,DICK,5,145,C,1,2.3,4.7,72.1,75,WHE035,560
7564,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,FISP,6,145,C,1,1.9,3.5,71.8,76.9,WHE035,560
7565,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,MODO,1,69,V,1,1.9,3.5,71.8,76.9,WHE035,560
7566,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,2,BHCO,1,69,V,1,1.9,3.5,71.8,76.9,WHE035,560
7567,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,BHCO,4,23,V,1,1.9,3.5,71.8,76.9,WHE035,560
7568,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,DICK,6,93,V,1,1.9,3.5,71.8,76.9,WHE035,560
7569,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,DICK,5,165,C,1,1.9,3.5,71.8,76.9,WHE035,560
7570,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,MODO,6,133,V,1,1.9,3.5,71.8,76.9,WHE035,560
7571,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,WEME,3,250,C,1,1.9,3.5,71.8,76.9,WHE035,560
7572,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,2,AMCR,5,600,C,1,1.9,3.5,71.8,76.9,WHE035,560
7573,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,3,BEVI,7,46,V,1,1.9,3.5,71.8,76.9,WHE035,560
7574,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,NA,NA,NA,NA,NA,NA,1.9,3.5,71.8,76.9,WHE035,560
7575,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,2,GRSP,0,41,V,1,1.9,3.5,71.8,76.9,WHE035,560
7576,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,4,AGOL,2,48,V,2,1.9,3.5,71.8,76.9,WHE035,560
7577,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,3,FISP,3,13,V,1,1.9,3.5,71.8,76.9,WHE035,560
7578,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,3,NOBO,6,340,C,1,1.9,3.5,71.8,76.9,WHE035,560
7579,2024,1,1,2024-07-03,3,192,WHE035-A,35,WHE035-A-35,1,GRSP,5,105,C,1,1.9,3.5,71.8,76.9,WHE035,560
7580,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,NOBO,7,385,C,1,2.3,3.3,71.5,78.6,WHE035,560
7581,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,DICK,1,40,C,1,2.3,3.3,71.5,78.6,WHE035,560
7582,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,2,FISP,1,30,C,1,2.3,3.3,71.5,78.6,WHE035,560
7583,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,2,FISP,7,130,C,1,2.3,3.3,71.5,78.6,WHE035,560
7584,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,BHCO,5,125,V,1,2.3,3.3,71.5,78.6,WHE035,560
7585,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,4,GRSP,7,90,C,1,2.3,3.3,71.5,78.6,WHE035,560
7586,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,NOFL,1,42,V,2,2.3,3.3,71.5,78.6,WHE035,560
7587,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,OROR,1,32,C,1,2.3,3.3,71.5,78.6,WHE035,560
7588,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,4,BHCO,5,102,V,1,2.3,3.3,71.5,78.6,WHE035,560
7589,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,5,YEWA,4,168,C,1,2.3,3.3,71.5,78.6,WHE035,560
7590,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,5,EUST,0,116,V,1,2.3,3.3,71.5,78.6,WHE035,560
7591,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,5,WEME,7,86,V,1,2.3,3.3,71.5,78.6,WHE035,560
7592,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,4,EAKI,6,109,V,1,2.3,3.3,71.5,78.6,WHE035,560
7593,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,DICK,5,55,V,1,2.3,3.3,71.5,78.6,WHE035,560
7594,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,GRSP,3,90,C,1,2.3,3.3,71.5,78.6,WHE035,560
7595,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,4,EAKI,0,40,V,1,2.3,3.3,71.5,78.6,WHE035,560
7596,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,3,MODO,1,55,C,1,2.3,3.3,71.5,78.6,WHE035,560
7597,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,NA,NA,NA,NA,NA,NA,2.3,3.3,71.5,78.6,WHE035,560
7598,2024,1,1,2024-07-03,3,192,WHE035-A,4,WHE035-A-4,1,GRSP,6,39,V,1,2.3,3.3,71.5,78.6,WHE035,560
7599,2024,1,1,2024-07-03,3,192,WHE035-A,41,WHE035-A-41,2,BLJA,4,42,V,1,2.4,3.6,74.5,61.7,WHE035,560
